timestamp,code,side,price,qty,reason,pnl,holding_days,holding_bars,return_pct
2019-01-03,AMD.US,buy,19.9752,230.64,signal,0.0,0,0.0,0.0
2019-04-04,AMD.US,sell,28.8511,230.64,target_rebalance,2047.1388,91,51.360398506929535,44.43
2019-03-06,LRCX.US,buy,15.8529,19018.55,signal,0.0,0,0.0,0.0
2019-04-04,LRCX.US,sell,17.3459,19018.55,signal,28393.0071,29,20.118596777438235,9.42
2019-01-03,AMD.US,buy,19.9752,160.75,signal,0.0,0,0.0,0.0
2019-04-05,AMD.US,sell,29.6104,160.75,target_rebalance,1548.8496,92,52.360398506929535,48.24
2019-04-04,TSM.US,buy,35.5457,6.21,signal,0.0,0,0.0,0.0
2019-04-05,TSM.US,sell,35.9932,6.21,target_rebalance,2.7792,1,1.0,1.26
2019-01-03,ASML.US,buy,146.3533,21.03,signal,0.0,0,0.0,0.0
2019-04-08,ASML.US,sell,187.256,21.03,target_rebalance,860.1833,95,57.46628830601196,27.95
2019-01-03,AVGO.US,buy,20.9133,67.64,signal,0.0,0,0.0,0.0
2019-04-08,AVGO.US,sell,25.3045,67.64,target_rebalance,297.0243,95,55.780991365637696,21.0
2019-04-04,TSM.US,buy,35.5457,40.0,signal,0.0,0,0.0,0.0
2019-04-08,TSM.US,sell,35.9082,40.0,target_rebalance,14.5013,4,2.0,1.02
2019-01-03,ASML.US,buy,146.3533,9.81,signal,0.0,0,0.0,0.0
2019-04-09,ASML.US,sell,187.3487,9.81,target_rebalance,402.1652,96,58.466288306011954,28.01
2019-04-04,TSM.US,buy,35.5457,46.6,signal,0.0,0,0.0,0.0
2019-04-09,TSM.US,sell,35.9082,46.6,target_rebalance,16.894,5,3.0,1.02
2019-01-03,AVGO.US,buy,20.9133,152.13,signal,0.0,0,0.0,0.0
2019-04-10,AVGO.US,sell,25.2596,152.13,target_rebalance,661.2062,97,57.780991365637696,20.78
2019-04-04,TSM.US,buy,35.5457,81.15,signal,0.0,0,0.0,0.0
2019-04-10,TSM.US,sell,35.9252,81.15,target_rebalance,30.7983,6,4.0,1.07
2019-01-03,AMD.US,buy,20.4085,91.96,signal,0.0,0,0.0,0.0
2019-04-11,AMD.US,sell,27.7822,91.96,target_rebalance,678.0811,98,53.491618103323695,36.13
2019-01-03,AVGO.US,buy,20.9133,154.17,signal,0.0,0,0.0,0.0
2019-04-11,AVGO.US,sell,25.6382,154.17,target_rebalance,728.4361,98,58.78099136563769,22.59
2019-01-03,AMD.US,buy,20.4085,10.33,signal,0.0,0,0.0,0.0
2019-04-12,AMD.US,sell,28.1818,10.33,target_rebalance,80.2977,99,54.491618103323695,38.09
2019-01-03,ASML.US,buy,146.8886,9.22,signal,0.0,0,0.0,0.0
2019-04-12,ASML.US,sell,187.0984,9.22,target_rebalance,370.7343,99,60.59852731691557,27.37
2019-01-03,AVGO.US,buy,20.9187,193.74,signal,0.0,0,0.0,0.0
2019-04-15,AVGO.US,sell,26.377,193.74,target_rebalance,1057.487,102,60.71663236286264,26.09
2019-01-03,AVGO.US,buy,20.9187,77.52,signal,0.0,0,0.0,0.0
2019-04-16,AVGO.US,sell,26.6241,77.52,target_rebalance,442.2813,103,61.71663236286264,27.27
2019-04-04,TSM.US,buy,35.5499,22.03,signal,0.0,0,0.0,0.0
2019-04-16,TSM.US,sell,36.4098,22.03,target_rebalance,18.9415,12,7.948936595259111,2.42
2019-01-03,ASML.US,buy,147.0598,23.13,signal,0.0,0,0.0,0.0
2019-04-17,ASML.US,sell,193.1703,23.13,target_rebalance,1066.5361,104,63.33306793260794,31.35
2019-04-04,TSM.US,buy,35.5499,50.62,signal,0.0,0,0.0,0.0
2019-04-17,TSM.US,sell,37.3194,50.62,target_rebalance,89.5675,13,8.948936595259111,4.98
2019-01-03,AVGO.US,buy,21.0127,90.65,signal,0.0,0,0.0,0.0
2019-04-18,AVGO.US,sell,26.7106,90.65,target_rebalance,516.5148,105,62.69635394208627,27.12
2019-04-04,TSM.US,buy,35.5499,93.32,signal,0.0,0,0.0,0.0
2019-04-18,TSM.US,sell,37.4554,93.32,target_rebalance,177.814,14,9.948936595259113,5.36
2019-04-04,TSM.US,buy,35.5499,150.18,signal,0.0,0,0.0,0.0
2019-04-22,TSM.US,sell,38.0759,150.18,target_rebalance,379.3543,18,10.948936595259113,7.11
2019-01-03,AMD.US,buy,20.6711,160.52,signal,0.0,0,0.0,0.0
2019-04-23,AMD.US,sell,28.1518,160.52,target_rebalance,1200.8014,110,58.45185808023051,36.19
2019-04-04,TSM.US,buy,35.5499,18.43,signal,0.0,0,0.0,0.0
2019-04-23,TSM.US,sell,38.382,18.43,target_rebalance,52.1944,19,11.948936595259111,7.97
2019-01-03,ASML.US,buy,147.8136,10.96,signal,0.0,0,0.0,0.0
2019-04-24,ASML.US,sell,190.5562,10.96,target_rebalance,468.4582,111,66.18122403409616,28.92
2019-01-03,AMD.US,buy,20.6711,166.02,signal,0.0,0,0.0,0.0
2019-04-25,AMD.US,sell,28.6413,166.02,target_rebalance,1323.2136,112,60.45185808023052,38.56
