,Group_1,Group_2,Group_3,Group_4,Group_5
2023-11-14,9.368284294913503,6.558479608681484,4.338317275181329,5.161632226722488,3.55010190016857
2023-11-15,9.285311960958158,6.527288880196745,4.325454201727558,5.146568487706308,3.557870894111255
2023-11-16,9.39753047117333,6.566994204266325,4.340045245501788,5.173497626054438,3.5538784024024928
2023-11-17,9.493017091016318,6.594712110942806,4.357326803507479,5.1949384856176755,3.5571087837331903
2023-11-20,9.370901165762803,6.565142535001861,4.360612269824468,5.207481089048433,3.5697799501150143
2023-11-21,9.418020010371643,6.602099250055216,4.37355242612535,5.231271591007722,3.592973968201933
2023-11-22,9.449744169817311,6.626164099612279,4.386394599570042,5.249576389808958,3.604861087643317
2023-11-24,9.435310719322672,6.612052893601961,4.378189627907195,5.2431832140878445,3.5948843079961943
2023-11-27,9.465739409703255,6.601945117835299,4.368893719805772,5.226524338158009,3.590337658633622
2023-11-28,9.610187186498015,6.649839936656762,4.389438062757145,5.222135824119618,3.567008230548912
2023-11-29,9.623415215338282,6.694580370156132,4.426388534435532,5.265282385515308,3.6075614213727913
2023-11-30,9.90869970929502,6.796979890571946,4.48036699949896,5.315442300352126,3.642439810750529
2023-12-01,9.916973504518657,6.788909906339581,4.476523679387572,5.311144759906314,3.644622557934142
2023-12-04,9.82006872938966,6.721466227352995,4.438423729262689,5.264319399790444,3.6313457867959307
2023-12-05,9.811775483149944,6.724988160737611,4.439790935652596,5.250641204599012,3.6346494034378476
2023-12-06,9.944283694132043,6.776969844244689,4.462186298609493,5.260808952263076,3.632327242809648
2023-12-07,10.067829165757649,6.818821043968221,4.479502470785574,5.269745081215149,3.621737807840393
2023-12-08,10.136191430323981,6.882659138007374,4.515508545099948,5.320157198842282,3.653634299835092
2023-12-11,10.130802447660603,6.898726700879378,4.525318628851457,5.32798546583492,3.66892369567578
2023-12-12,10.442590867248892,7.0328196362671145,4.598506045947874,5.421307460507714,3.7262485327402457
2023-12-13,10.886763533630818,7.217062807376282,4.653027036430041,5.417565831087294,3.6618705920997976
2023-12-14,10.846281219867207,7.1657740860635215,4.638628463488076,5.385509981051133,3.6230309653028305
2023-12-15,10.807382756536747,7.173691019360822,4.64398894765392,5.40737177118372,3.6415985827191344
2023-12-18,10.964680469030318,7.243172963156568,4.683352453197753,5.4405406698280725,3.656280203369062
2023-12-19,10.684612646813346,7.129621411461105,4.622216296043196,5.358560126100051,3.602783342952414
2023-12-20,10.88265220834079,7.226558303972029,4.673719509416589,5.406365968385673,3.6271307293901303
2023-12-21,10.896406639156808,7.250219365103393,4.685474094321524,5.422373016745125,3.6433068728899647
2023-12-22,10.980099749746568,7.307881367350535,4.7105368038955095,5.4539375383036,3.6511255246705083
2023-12-26,11.014959904707656,7.323976960797062,4.713207736306501,5.452287913041609,3.6595614729264585
2023-12-27,11.026490519185165,7.335029175466651,4.7137310856357075,5.455968178103271,3.6720306716059143
2023-12-28,10.896477809193328,7.288581999816496,4.699927012668258,5.446150522934872,3.6833055667701293
2023-12-29,10.741445445183688,7.257534022803369,4.674369009289441,5.454994300764453,3.7271730090014596
2024-01-02,10.440513522807775,7.1319206213015915,4.61299357926757,5.427034248475715,3.7182684380279007
2024-01-03,10.44766620506219,7.114448972252221,4.611727612110043,5.410876640860558,3.720389846534326
2024-01-04,10.517404085164303,7.139252236693573,4.621788055072803,5.410535196962044,3.7171793827144284
2024-01-05,10.719403393883832,7.233337910261225,4.676473188360774,5.461584406627375,3.73507404047898
