timestamp,code,side,price,qty,reason,pnl,holding_days,holding_bars,return_pct
2019-03-26,AMD.US,sell,26.6633,33.33,target_rebalance,114.7679,14,9.623772007905135,14.83
2019-03-12,AVGO.US,buy,22.3575,7.17,signal,0.0,0,0.0,0.0
2019-03-26,AVGO.US,sell,24.4917,7.17,target_rebalance,15.3022,14,9.768946285689777,9.55
2019-03-12,NVDA.US,buy,4.0314,350.81,signal,0.0,0,0.0,0.0
2019-03-26,NVDA.US,sell,4.4446,350.81,target_rebalance,144.968,14,9.865634134039919,10.25
2019-03-12,AMAT.US,buy,36.053,0.15,signal,0.0,0,0.0,0.0
2019-03-27,AMAT.US,sell,36.8296,0.15,target_rebalance,0.1165,15,10.739607588051124,2.15
2019-03-12,ASML.US,buy,169.4497,6.53,signal,0.0,0,0.0,0.0
2019-03-27,ASML.US,sell,173.4714,6.53,target_rebalance,26.2617,15,10.635340924843105,2.37
2019-03-12,AVGO.US,buy,22.3575,85.14,signal,0.0,0,0.0,0.0
2019-03-27,AVGO.US,sell,24.7579,85.14,target_rebalance,204.3736,15,10.768946285689777,10.74
2019-03-12,LRCX.US,buy,15.7855,48.69,signal,0.0,0,0.0,0.0
2019-03-27,LRCX.US,sell,16.484,48.69,target_rebalance,34.0092,15,10.649797437464755,4.42
2019-03-12,TSM.US,buy,33.3089,22.04,signal,0.0,0,0.0,0.0
2019-03-27,TSM.US,sell,34.1655,22.04,target_rebalance,18.8794,15,10.661665832581166,2.57
2019-03-12,AVGO.US,buy,22.3575,54.9,signal,0.0,0,0.0,0.0
2019-03-28,AVGO.US,sell,24.7196,54.9,target_rebalance,129.6832,16,11.768946285689777,10.57
2019-03-12,NVDA.US,buy,4.0317,240.64,signal,0.0,0,0.0,0.0
2019-03-28,NVDA.US,sell,4.3966,240.64,target_rebalance,87.8056,16,11.85665476094163,9.05
2019-03-12,TSM.US,buy,33.3089,49.77,signal,0.0,0,0.0,0.0
2019-03-28,TSM.US,sell,34.208,49.77,target_rebalance,44.7485,16,11.661665832581166,2.7
2019-03-12,AMD.US,buy,23.3134,22.24,signal,0.0,0,0.0,0.0
2019-03-29,AMD.US,sell,25.5544,22.24,target_rebalance,49.8396,17,12.188428719556448,9.61
2019-03-12,ASML.US,buy,169.4545,0.09,signal,0.0,0,0.0,0.0
2019-03-29,ASML.US,sell,172.6834,0.09,target_rebalance,0.2906,17,12.583568429236552,1.91
